 0,0,0.050000000000000002776,0.13000000000000000444,0.050000000000000002776,0,0,0,0
 0.0001,0,0.049999999999661502714,0.12999999490331229368,0.050000000000098396291,-1.3041115392576073362e-08,-7.9370174523443610113e-05,4.1639189692343934631e-09,0
 0.000205,0,0.049999999997751599923,0.12999998216096311787,0.050000000000681721346,-2.3954757294189359433e-08,-0.00015161789130110415232,7.3159284186371065947e-09,0
 0.00031525,0,0.049999999994773634826,0.12999996079110001657,0.050000000001619020196,-3.4075239222774978089e-08,-0.00022945951614135101301,1.0280043978726748538e-08,0
 0.0004310125,0,0.049999999990421435669,0.12999992879502278442,0.050000000002963854162,-4.6935706676568516022e-08,-0.00031350723115788187677,1.4351654463050643525e-08,0
 0.000552563125,0,0.049999999984101539674,0.12999988475559418055,0.050000000004913287832,-5.9906119158640988064e-08,-0.00039910919236399406773,1.8367296778367169226e-08,0
 0.00068019128125,0,0.049999999975943357211,0.12999982746495200581,0.050000000007426270709,-7.1002052782622146062e-08,-0.00048763045675276280077,2.1531326160241964997e-08,0
 0.000814200845313,0,0.049999999965995342577,0.12999975511133388117,0.050000000010454799526,-8.2715453078016272675e-08,-0.0005812330171435661991,2.4790451544043925516e-08,0
 0.000954910887578,0,0.049999999953799070807,0.12999966556758349445,0.050000000014122969461,-9.5681480339262042599e-08,-0.00067928338534122272453,2.8477753996846022827e-08,0
 0.00110265643196,0,0.049999999939053407783,0.1299995567245401662,0.050000000018523976797,-1.0816319976626194448e-07,-0.00078115413237382397456,3.1931282734356118542e-08,0
 0.00125778925355,0,0.04999999992172871055,0.12999942627240576587,0.050000000023646379299,-1.2012815934097332118e-07,-0.00088747879653945833684,3.5082576402612528717e-08,0
 0.00142067871623,0,0.049999999901612045272,0.12999927153013354775,0.050000000029526141254,-1.3256958935840483253e-07,-0.0009987359082146332178,3.8312933979840323856e-08,0
 0.00159171265204,0,0.04999999987833045334,0.12999908953756392216,0.050000000036259595326,-1.4532856559019935008e-07,-0.0011148699837665583361,4.1602668540991696836e-08,0
 0.00177129828465,0,0.049999999851619250646,0.12999887708501739469,0.050000000043909739733,-1.5787946966251318672e-07,-0.0012359715177696890907,4.4748523967305738918e-08,0
 0.00195986319888,0,0.049999999821257634647,0.12999863061799327157,0.050000000052514891047,-1.7038689843336434627e-07,-0.0013623609657025673517,4.7792797768379004362e-08,0
 0.00215785635882,0,0.049999999786920316935,0.1299983461849123223,0.050000000062143085122,-1.8309802824695064107e-07,-0.0014942743116147239046,5.0835718731410986724e-08,0
 0.00236574917676,0,0.049999999748237905495,0.12999801943596925313,0.050000000072877900936,-1.958850623675116577e-07,-0.0016318657010809737955,5.3841713779961858764e-08,0
 0.0025840366356,0,0.049999999704869173278,0.12999764558890827826,0.050000000084790163779,-2.0863439705121685115e-07,-0.0017753475058466935618,5.6764681878692299171e-08,0
 0.00281323846738,0,0.049999999656453200658,0.1299972193685287325,0.050000000097950546285,-2.2142292243994376955e-07,-0.0019249717082008449033,5.9629065015046661834e-08,0
 0.00305390039075,0,0.049999999602573862167,0.12999673495989672034,0.050000000112443876432,-2.3429245162192789252e-07,-0.0020809699411853590373,6.2454471945393244556e-08,0
 0.00330659541029,0,0.049999999542789219653,0.12999618596610268417,0.050000000128359971263,-2.4719359557869862349e-07,-0.002243569500161084803,6.5225337703231457345e-08,0
 0.0035719251808,0,0.049999999476643977592,0.12999556535156653325,0.050000000145787572292,-2.601073843107745398e-07,-0.0024130181668513620008,6.793292873536467011e-08,0
 0.00385052143984,0,0.04999999940364865253,0.12999486537728704993,0.050000000164820188053,-2.730554761937714774e-07,-0.0025895740990761087312,7.05841112630831106e-08,0
 0.00414304751184,0,0.0499999993232730644,0.12999407753584285574,0.050000000185558640675,-2.8603856082499860599e-07,-0.0027734961608156397453,7.3179476250473812493e-08,0
 0.00445019988743,0,0.049999999234955322391,0.12999319248125856818,0.050000000208107485411,-2.9903983423260884255e-07,-0.0029650497192070593422,7.5711819539413981894e-08,0
 0.0047727098818,0,0.049999999138100985341,0.12999219994977601056,0.050000000232573928172,-3.1205449367688132409e-07,-0.0031645102852771354006,7.8176702991128475154e-08,0
 0.00511134537589,0,0.049999999032075116701,0.12999108867360706365,0.050000000259069497799,-3.2508383669113292198e-07,-0.0033721605320213392243,8.0571465854621614659e-08,0
 0.00546691264468,0,0.049999998916200556753,0.12998984628842624733,0.050000000287709699121,-3.3812156205855381385e-07,-0.003588289068463078671,8.2889874862923711468e-08,0
 0.00584025827692,0,0.049999998789759136919,0.12998845923251589607,0.050000000318612028427,-3.5115817667160488338e-07,-0.0038131919049537604284,8.5122440501362395541e-08,0
 0.00623227119076,0,0.049999998651988987464,0.12998691263641590221,0.050000000351894807737,-3.6418705543025747114e-07,-0.0040471727740998093489,8.7258088587641747624e-08,0
 0.0066438847503,0,0.049999998502080492124,0.12998519020311716243,0.050000000387674881086,-3.7720421101325632213e-07,-0.0042905423661062933385,8.9276877349355221732e-08,0
 0.00707607898782,0,0.049999998339174199502,0.1299832740781430851,0.050000000426063638537,-3.9020039412294533664e-07,-0.0045436181666095596179,9.1157702769326176811e-08,0
 0.00752988293721,0,0.049999998162361967979,0.12998114470827468181,0.050000000467164538998,-4.0315777797095646251e-07,-0.0048067246634132939839,9.2875691557728878605e-08,0
 0.00800637708407,0,0.049999997970683933424,0.12997878068800450269,0.05000000051106608806,-4.1606838105125443626e-07,-0.0050801931998531871595,9.4385762158196206827e-08,0
