0.00063012,0.0001578
0.0026919,0.0006162
0.0047537,0.0009786
0.0068154,0.0012846
0.0088772,0.0015096
0.010939,0.0016878
0.013001,0.001836
0.015063,0.0019074
0.017124,0.0019482
0.019186,0.0019722
0.021248,0.0019422
0.02331,0.0018822
0.025371,0.0017568
0.027433,0.0016518
0.029495,0.001515
0.031557,0.0013386
0.033619,0.0011256
0.03568,0.0009006
0.037742,0.0006306
0.039804,0.0003426
0.041866,9.96e-05
